row_num,id,confidence,matched_entity,url,title,rest_status_before,delete_http,delete_result_status,rest_status_after,error
108,33281,high,blockdag,https://theccpress.com/blockdag-410m-m-presale-f1-deal-outpaces-xrp-ltc/,BlockDAG Crosses $410M+ With BWT Alpine Formula 1® Deal – XRP Gains Strength & Litecoin Holds Above $112,publish,200,trash,trash,
109,33210,high,blockdag,https://theccpress.com/eth-eyes-4k-doge-holds-0-22-blockdag-pulls-in-1m-daily/,"ETH Stalls Near $4K, Dogecoin Defends $0.22, BlockDAG’s Presale Nears $415M as Daily Inflows Hit $1M!",publish,200,trash,trash,
110,33125,high,bullzilla,https://theccpress.com/avalanche-and-sui-stay-resilient-as-bullzilla-investors-chase-20k-to-1m-roi-in-the-best-new-coins-for-exponential-returns/,Avalanche and Sui Stay Resilient as BullZilla Investors Chase $20K to $1M ROI in the Best New Coins for Exponential Returns,publish,200,trash,trash,
111,33123,high,moonbull,https://theccpress.com/moonbull-presale-soars-top-meme-coin-launches-as-dogwifhat-and-apecoin-stir-market/,MoonBull Tops Charts with Stage 3 Surge: Top Meme Coin to Buy Alongside Dogwifhat and Apecoin,publish,200,trash,trash,
112,33104,high,blockdag,https://theccpress.com/presale-crypto-list-2025-blockdag-410m-ozak-ai-more/,"Presale Crypto List 2025: BlockDAG, Ozak AI, Remittix, and Little Pepe Leading Early Momentum",publish,200,trash,trash,
113,33050,high,bullzilla,https://theccpress.com/top-new-meme-coin-presales-in-2025-bullzilla-pudgy-penguins-and-turbo-ignite-market-growth/,Pudgy Penguins and Turbo Ignite the Next Wave of Market Growth as BullZilla Joins Top New Meme Coin Presales in 2025,publish,200,trash,trash,
114,32986,high,bullzilla,https://theccpress.com/top-100x-crypto-presales-in-2025-bullzilla-wlfi-and-stellar-insights/,"WLFI Slumps 6.82% and XLM Awaits a Breakout, Could $BZIL Dominate the Top 100x Crypto Presales in 2025?",publish,200,trash,trash,
115,32965,high,blockdag,https://theccpress.com/pi-pengu-struggles-blockdag-tops-410m-as-trending-crypto/,"PI Network Price Weakens, PENGU Rally Slows, BlockDAG Presale Surpasses $410M, Making It Top Trending Crypto to Watch",publish,200,trash,trash,
116,32963,high,blockdag,https://theccpress.com/top-crypto-presales-for-long-term-gains/,2025’s Best Long-Term Crypto Investments Ranked: See Why BlockDAG Tops This List!,publish,200,trash,trash,
117,32950,high,blockdag,https://theccpress.com/pi-vs-dogecoin-vs-blockdag-which-is-the-best-crypto-to-invest-in-now/,"Pi Stalls at Resistance, DOGE Builds Breakout Pressure, BlockDAG Pulls $8M in Whale Buys, Presale Jumps Past $410M!",publish,200,trash,trash,
118,32861,high,blockdag,https://theccpress.com/top-crypto-to-buy-in-2025-blockdag-binance-coin-tron-and-cardano-analysis-2/,"Top Crypto to Buy: BlockDAG, Binance Coin, Tron, and Cardano Driving the Momentum",publish,200,trash,trash,
119,32851,high,blockdag,https://theccpress.com/bnb-holds-steady-ada-builds-slow-blockdag-crosses-410m-in-presale/,"BNB Burns Fuel Demand, Cardano Staking Grows, BlockDAG Surges Past $410M in Presale! Which Is The Best Crypto to Invest in Today?",publish,200,trash,trash,
120,32776,high,bullzilla,https://theccpress.com/litecoin-etf-hopes-and-avalanches-treasury-plans-fade-see-why-bullzilla-presale-surges-as-the-best-crypto-to-buy-today/,Litecoin ETF Hopes and Avalanche’s Treasury Plans Fade? Here’s Why BullZilla Surges as the Best Crypto to Buy Today,publish,200,trash,trash,
121,32767,high,blockdag,https://theccpress.com/blockdag-soars-past-410m-as-ada-and-hype-stall/,"While ADA Goes Sideways and HYPE Hits Resistance, BlockDAG Breaks Records with $410M Presale Run!",publish,200,trash,trash,
122,32765,high,blockdag,https://theccpress.com/top-presale-crypto-in-2025-blockdag-blockchainfx-snort-hyper/,"Top Presale Crypto of 2025: BlockDAG Nears $410M as BlockchainFX, SNORT & HYPER Gain Momentum",publish,200,trash,trash,
123,32651,high,bullzilla,https://theccpress.com/cronos-monero-and-bullzilla-best-new-crypto-presales-now-before-q4-2025-ends/,"With Cronos Price Shifts and Monero Holding Strong, BullZilla’s Best New Crypto Presale Powers Momentum Into Q4 2025",publish,200,trash,trash,
124,32638,high,blockdag,https://theccpress.com/top-crypto-presale-of-2025-blockdag-bfx-jetbolt-little-pepe/,"BlockDAG Dominates Presales With Over $410M Raised, Leaving BFX, JetBolt & Little Pepe Behind",publish,200,trash,trash,
125,32479,high,blockdag,https://theccpress.com/link-rallies-pi-faces-risks-blockdag-dashboard-v4-shines/,"Chainlink ETF Buzz Sparks Momentum, Pi Faces Wallet Theft Worries, While BlockDAG Dashboard V4 Redefines Presale Standards",publish,200,trash,trash,
126,32566,high,bullzilla,https://theccpress.com/from-litecoins-regret-to-bullzillas-massive-rewards-why-this-is-the-best-crypto-presale-to-buy-now/,From Litecoin’s Regret to BullZilla’s Massive Rewards – Why This is the Best Crypto Presale to Buy Now?,publish,200,trash,trash,
127,32493,high,bullzilla,https://theccpress.com/top-coins-to-invest-in-2025-bullzilla-presale-surges-as-toncoin-and-world-liberty-financial-rally/,"Toncoin Slips, WLFI Gains, While BullZilla’s $0.00007241 Presale Price Targets $0.00527 Listing in the Top Coins to Invest in 2025",publish,200,trash,trash,
128,32491,high,bullzilla,https://theccpress.com/bullzilla-snek-shiba-inu-top-meme-coin-presale-to-buy-now-in-2025/,BullZilla Top Meme Coin Presale to Buy Now Amid Shiba Inu Network Upgrades and Snek Adoption,publish,200,trash,trash,
129,32414,high,blockdag,https://theccpress.com/top-presale-crypto-blockdag-blockchainfx-nexchain-pepescape-2/,"4 Top Presale Crypto 2025: BlockDAG, BlockchainFX, Nexchain, and Pepescape Compared",publish,200,trash,trash,
130,32387,high,blockdag,https://theccpress.com/wld-hype-vs-blockdag-2900-roi-makes-the-top-crypto-gainer/,"Worldcoin Climbs, Hyperliquid Rises, but BlockDAG’s 2900% ROI & Awakening Testnet Secures Spot Among Top Crypto Gainers",publish,200,trash,trash,
131,32284,high,bullzilla,https://theccpress.com/bullzilla-presale-is-the-best-crypto-presale-to-join-this-month/,BCH and LINK Consolidate While BullZilla Secures a Spot as the Best Crypto Presale to Join This Month After Surpassing 26B Tokens Sold,publish,200,trash,trash,
132,32267,high,blockdag,https://theccpress.com/blockdag-tops-2025-crypto-buys-over-jet-bolt-nexchain-coldware/,"BlockDAG Races Past Jet Bolt, Nexchain and Coldware Presales, Becoming the Best Crypto to Buy for 2025",publish,200,trash,trash,
133,32202,high,bullzilla,https://theccpress.com/best-meme-coin-presales-in-september-2025-bullzilla-shiba-inu-and-mog-coin-analysis/,"Shiba Inu Rebounds, Mog Coin Heats Up, While BullZilla Dominates as the Best Meme Coin Presale in September 2025",publish,200,trash,trash,
134,32186,high,blockdag,https://theccpress.com/bdag-at-0-0013-surpasses-ondo-avax-in-2025s-top-crypto-pick/,"ONDO Gains & AVAX Growth Grab Attention, but BlockDAG’s $0.0013 Entry Dominates Analyst Forecasts for Top Crypto Picks",publish,200,trash,trash,
135,32177,high,blockdag,https://theccpress.com/xlm-holds-0-36-sui-gains-13-blockdag-crosses-405m-in-presale/,"XLM Stays at $0.36, SUI Surges 13%, While BlockDAG’s Presale Explodes Past $405M & Shows Huge Growth",publish,200,trash,trash,
136,32130,high,bullzilla,https://theccpress.com/top-meme-coin-presales-to-invest-in-this-week-bullzilla-presale-leads-bonk-and-brett/,Why BullZilla Leads the Top Meme Coin Presales to Invest in This Week While Bonk and Brett Dip,publish,200,trash,trash,
137,31764,high,blockdag,https://theccpress.com/top-cryptos-to-watch-blockdag-bfx-nexchain-coldware-insights-2/,"Top Cryptos to Watch: BlockDAG, BFX, Nexchain & Coldware Insights",publish,200,trash,trash,
138,31762,high,blockdag,https://theccpress.com/top-cryptos-to-watch-blockdag-bfx-nexchain-coldware-insights/,"Top Cryptos to Watch: BlockDAG, BFX, Nexchain, and Coldware Market Insights",publish,200,trash,trash,
139,31760,high,blockdag,https://theccpress.com/looking-for-the-best-crypto-entry-blockdag-beats-cardano-and-xrp/,"ADA Holds Support, XRP Climbs to $2.85, BlockDAG Unlocks Historic Entry at $0.0013 as Presale Hits $405M!",publish,200,trash,trash,
140,31758,high,blockdag,https://theccpress.com/highest-potential-crypto-blockdag-ada-pepe-bch/,"Highest Potential Crypto: BlockDAG, ADA, PEPE, and BCH Fuel the 2025 Buzz",publish,200,trash,trash,
141,31681,high,blockdag,https://theccpress.com/blockdag-trx-pi-coin-are-these-the-bullish-crypto-coins-of-2025/,"TRX Holds, Pi Stalls & BlockDAG Begins Shipping 19K+ Miners: Who Wins the Bullish Crypto Coins of 2025 Race?",publish,200,trash,trash,
142,31675,high,blockdag,https://theccpress.com/blockdag-x-series-miners-drive-403m-presale-outpace-kaspa-toncoin/,Kaspa and Toncoin Face Pressure as BlockDAG’s X Series Miners Fuel $403M Presale Success,publish,200,trash,trash,
143,31669,high,blockdag,https://theccpress.com/blockdag-0-0013-offer-outshine-shiba-inu-and-dogecoin/,"Shiba Inu and Dogecoin Draw Eyes, But BlockDAG’s $403M Presale and $0.0013 Deal Stand Out",publish,200,trash,trash,
144,31667,high,blockdag,https://theccpress.com/best-presale-crypto-to-buy-in-2025-blockdag-blockchainfx-little-pepe-lightchain/,Looking For the Best Presale Crypto to Buy in 2025? These 4 Coins Offer Multi-Digit ROIs!,publish,200,trash,trash,
145,31456,high,blockdag,https://theccpress.com/bnb-nears-1k-avalanche-slips-blockdag-raises-nearly-400m/,"BNB Nears $1,000, Avalanche Struggles for Momentum, While BlockDAG’s Nearly $400M Presale and Demo Push It to the Front",publish,200,trash,trash,
146,31454,high,blockdag,https://theccpress.com/avax-etf-ada-1-target-and-blockdags-400m-presale-edge/,Why BlockDAG’s $400M Presale & 38x Upside Put It Miles Ahead of AVAX’s ETF Bid & ADA’s $1 Goal,publish,200,trash,trash,
147,31452,high,blockdag,https://theccpress.com/tron-at-0-34-trump-etf-delays-as-blockdag-presale-booms/,"Tron Stagnates at $0.34, Trump ETF Lags While BlockDAG’s Nearly $400M Presale Surges with Massive Whale Action",publish,200,trash,trash,
148,31450,high,blockdag,https://theccpress.com/ton-eyes-4-sui-tests-3-5-blockdags-almost-400m-whale-frenzy-leads/,BlockDAG’s Record-Breaking Presale Nears $400M as Whales Fuel Frenzy While SUI Consolidates at $3.5 & TON Eyes $4,publish,200,trash,trash,
149,31385,high,blockdag,https://theccpress.com/best-crypto-presales-in-2025-blockdag-maxi-hexydog-blockchainfx/,"Don’t miss these Best Crypto Presales BlockDAG, MAXI, Hexydog, & BFX",publish,200,trash,trash,
150,31383,high,blockdag,https://theccpress.com/xrp-targets-5-xlm-eyes-0-60-blockdags-395m-presale-makes-it-2025s-best-bet/,"XRP Eyes $5, XLM Targets $0.60 But BlockDAG’s $395M Presale & 19.6K Miners Make It 2025’s Best Crypto Investment",publish,200,trash,trash,
151,31257,high,blockdag,https://theccpress.com/blockdags-25-referral-rewards-outshine-bnb-ltc-in-top-crypto-projects-race/,BlockDAG’s $396M Presale and Referral Rewards Turn Heads BNB Eyes $2000 and LTC Holds Near $120,publish,200,trash,trash,
152,31237,high,blockdag,https://theccpress.com/blockdag-presale-blazes-past-395m-surpassing-doge-hbar-in-2025/,"BlockDAG Raises $395M on Path to $600M Presale, Gaining Momentum Over Dogecoin & Hedera in 2025",publish,200,trash,trash,
153,31235,high,blockdag,https://theccpress.com/what-is-the-best-crypto-to-invest-in-now-blockdag-shib-pepe-or-xlm/,"What Is the Best Crypto to Invest in 2025? BlockDAG Leads While SHIB, PEPE & Stellar Make Moves",publish,200,trash,trash,
154,31093,high,blockdag,https://theccpress.com/top-altcoins-picks-for-2025-blockdag-pol-vet-and-doge/,"BlockDAG Presale Booms as Whales Buy Big, With POL, VET, and DOGE Riding the Top Altcoin Wave",publish,200,trash,trash,
155,31075,high,blockdag,https://theccpress.com/blockdags-25-referral-bonus-outpaces-doge-and-ton-among-top-crypto-gainers/,The Referral That Shook Markets: BlockDAG Joins Top Crypto Gainers with 25% Referral Bonus Over DOGE and TON,publish,200,trash,trash,
156,30979,high,bullzilla,https://theccpress.com/top-cryptos-to-buy-now-bullzilla-surges-alongside-mog-coin-and-turbo-presales/,BullZilla Presale Breaks Records While Mog Coin and Turbo Heat Up: Top Cryptos to Buy Now,publish,200,trash,trash,
157,30977,high,bullzilla,https://theccpress.com/bullzillas-presale-momentum-puts-it-at-the-front-of-the-best-new-meme-coin-presales-now/,"BullZilla Presale Gains Traction, Among Best New Meme Coin Presales Now as Peanut the Squirrel and Baby Dogecoin Slide",publish,200,trash,trash,
158,30975,high,moonbull,https://theccpress.com/moonbull-whitelist-live-now-the-next-big-crypto-with-floki-and-spx6900-updates/,"MoonBull Proves to Be the Next Big Crypto Driving Rags-to-Riches Dreams, as Floki Stays the Course and SPX6900 Hits High Gear",publish,200,trash,trash,
159,30971,high,blockdag,https://theccpress.com/xrp-bullish-analysis-trx-price-prediction-and-why-blockdag-is-the-best-crypto-to-buy-right-now/,"XRP Bullish Analysis, TRX Price Prediction, and Why BlockDAG Is the Best Crypto to Buy Right Now",publish,200,trash,trash,
160,30968,high,blockdag,https://theccpress.com/blockdags-3m-x1-miner-milestone-and-389m-presale-outshine-ethereum-and-solana-momentum/,BlockDAG’s 3M X1 Miner Milestone Positions It Ahead of Solana and Ethereum for Maximum Returns,publish,200,trash,trash,
161,30973,high,arctic pablo,https://theccpress.com/avalanche-price-top-meme-coins-arctic-pablo-pudgy-penguins-turbo/,Avalanche Eyes $55 As Arctic Pablo Coin At $0.00099 Targets $0.008 For 708% ROI While Pudgy Penguins And Turbo Climb,publish,200,trash,trash,
162,30866,high,blockdag,https://theccpress.com/blockdag-hits-388m-presale-at-0-03-best-2025-crypto/,BlockDAG’s $388M Presale at $0.03 Gains Steam as Developers Build 300+ dApps Ahead of 2025 Launch,publish,200,trash,trash,
163,30860,high,blockdag,https://theccpress.com/worldcoin-pi-face-barriers-while-blockdag-raises-388m-which-is-the-top-crypto/,BlockDAG’s $388M Presale Success Shows Why It Leads Over Worldcoin and Pi in 2025: Details Inside!,publish,200,trash,trash,
164,30781,high,blockdag,https://theccpress.com/blockdags-387m-presale-outshines-avax-and-xlm-with-2900-roi-and-token2049-bonus/,"BlockDAG’s $387M Presale and 2,900% ROI Put Token2049 Bonus Ahead of Avalanche and Stellar Signals",publish,200,trash,trash,
165,30640,high,blockdag,https://theccpress.com/whale-buys-dogecoin-solana-struggles-blockdags-2049-bonus-ignites-investor-frenzy/,Dogecoin See Large Buy & Solana Clings to Levels But BlockDAG’s 2049% Bonus Sparks Crypto Whale Frenzy,publish,200,trash,trash,
166,30529,high,blockdag,https://theccpress.com/3-million-and-counting-blockdags-x1-miner-leaves-link-and-xrp-in-the-dust/,"BlockDAG Surpasses 3M X1 App Users With Over $386M in Presale, Outpacing LINK and XRP in 2025",publish,200,trash,trash,
167,30503,high,blockdag,https://theccpress.com/which-crypto-to-invest-in-blockdag-vechain-cosmos-algorand-stand-out-in-2025/,"Which Crypto to Invest In? BlockDAG, VeChain, Cosmos & Algorand Could Be Your Best Bet",publish,200,trash,trash,
168,30500,high,blockdag,https://theccpress.com/next-crypto-to-explode-in-2025-blockdag-arbitrum-polygon-and-avalanche-lead-the-way/,"Why BlockDAG’s $385M Presale Puts It Ahead as the Next Crypto to Explode with ARB, POL, and AVAX",publish,200,trash,trash,
169,30385,high,blockdag,https://theccpress.com/ton-xrp-price-momentum-with-blockdags-385m-presale/,"XRP Price Momentum & TON Forecast Look Strong, But It’s BlockDAG’s $385M Presale That Buyers Are Rushing Into Right Now",publish,200,trash,trash,
170,30353,high,blockdag,https://theccpress.com/eth-stalls-at-4318-okb-moves-billions-blockdag-presale-nears-600m-goal/,BlockDAG’s $385M Presale and Sports Push Outshine Ethereum’s Stalemate and OKB Whale Speculation,publish,200,trash,trash,
171,30351,high,blockdag,https://theccpress.com/ethereum-rally-cardano-weakness-as-blockdag-targets-2/,BlockDAG Presale Raises $385M as ETH Price Rally Stalls & ADA Price Analysis Flashes Bearish,publish,410,,trash,
172,30349,high,cold wallet,https://theccpress.com/cold-wallet-xrp-pi-coin-turning-visibility-into-real-crypto-value/,Forget XRP’s Regulatory Path & Pi Coin’s 20% Rally: Cold Wallet’s $6.45M Presale Offers Real Rewards & Ranks!,publish,200,trash,trash,
173,30254,high,blockdag,https://theccpress.com/top-4-best-crypto-to-buy-blockdag-dot-ltc-ada-compared/,"Best Crypto to Buy in 2025: How BlockDAG Is Outshining DOT, LTC, and ADA",trash,skip,already_trash,trash,
174,30252,high,blockdag,https://theccpress.com/top-crypto-to-watch-now-blockdag-bnb-chainlink-mantle-heat-up-2/,"Top Crypto to Watch Now: BlockDAG, BNB, Chainlink, & Mantle Heat Up",publish,200,trash,trash,
175,30230,high,blockdag,https://theccpress.com/top-crypto-to-watch-now-blockdag-bnb-chainlink-mantle-heat-up/,"Top Crypto to Watch Now: BlockDAG’s $383M Presale Leads as BNB, Chainlink, & Mantle Gain Momentum",trash,skip,already_trash,trash,
176,30228,high,blockdag,https://theccpress.com/blockdag-sports-deals-prove-why-bdag-leads-the-top-cryptos-for-roi/,Here’s How BlockDAG’s $383M Presale & Sports Deals Put It Ahead of the Top Cryptos,publish,200,trash,trash,
177,29925,high,blockdag,https://theccpress.com/sui-price-holds-doge-turns-bearish-blockdag-rockets-past-381m-in-presale-2/,"Sui Price Holds, DOGE Turns Bearish, BlockDAG Rockets Past $381M in Presale",publish,410,,trash,
